ID	time	flooded
4521-12950	0.000000	0
4521-17969	0.000000	0
4522-15442	0.000000	0
4522-25642	0.000000	0
4523-13264	0.000000	0
4524-13262	0.000000	0
4524-21372	0.000000	0
4525-18907	0.000000	0
4528-18997	0.000000	0
4528-21391	0.000000	0
4529-10625	0.000000	0
4529-15413	0.000000	0
4529-23859	0.000000	0
4530-15410	0.000000	0
4530-15418	0.000000	0
4530-21428	0.000000	0
4531-21468	0.000000	0
4532-22848	0.000000	0
4533-22852	0.000000	0
4533-24446	0.000000	0
4534-16109	0.000000	0
4535-16265	0.000000	0
4536-29462	0.000000	0
4537-15421	0.000000	0
4537-19079	0.000000	0
4538-21470	0.000000	0
4539-15430	0.000000	0
4539-15433	0.000000	0
4540-13271	0.000000	0
4540-21436	0.000000	0
4541-20446	0.000000	0
4541-21509	0.000000	0
4542-19012	0.000000	0
4546-25606	0.000000	0
4546-25608	0.000000	0
4547-15586	0.000000	0
4547-15587	0.000000	0
4548-14001	0.000000	0
4548-21529	0.000000	0
4548-21554	0.000000	0
4549-15588	0.000000	0
4550-15579	0.000000	0
4550-25586	0.000000	0
4551-14052	0.000000	0
4551-21547	0.000000	0
4551-25528	0.000000	0
4553-22855	0.000000	0
4556-21398	0.000000	0
4556-21410	0.000000	0
4557-20727	0.000000	0
4558-15407	0.000000	0
4558-20728	0.000000	0
4558-23857	0.000000	0
4561-20722	0.000000	0
4562-18912	0.000000	0
4563-13223	0.000000	0
4564-12091	0.000000	0
4565-10474	0.000000	0
4566-13241	0.000000	0
4567-17993	0.000000	0
4568-17994	0.000000	0
4569-16254	0.000000	0
4570-14472	0.000000	0
4571-15403	0.000000	0
4571-25498	0.000000	0
4572-25503	0.000000	0
4575-15598	0.000000	0
4575-21563	0.000000	0
4576-10950	0.000000	0
4576-21638	0.000000	0
4577-15600	0.000000	0
4577-19207	0.000000	0
4577-19209	0.000000	0
4578-14101	0.000000	0
4578-21514	0.000000	0
4579-19218	0.000000	0
4579-19235	0.000000	0
4606-40274	0.000000	0
4607-40330	0.000000	0
4608-40393	0.000000	0
4609-40388	0.000000	0
4610-40394	0.000000	0
4611-40411	0.000000	0
4611-40592	0.000000	0
4612-40778	0.000000	0
4612-40779	0.000000	0
4613-40611	0.000000	0
4630-40192	0.000000	0
4630-40215	0.000000	0
4630-40802	0.000000	0
4636-40085	0.000000	0
4636-40627	0.000000	0
4637-40105	0.000000	0
4638-40430	0.000000	0
4639-40770	0.000000	0
4640-40136	0.000000	0
4640-40432	0.000000	0
4641-40562	0.000000	0
4641-40635	0.000000	0
4642-40799	0.000000	0
4643-40155	0.000000	0
4644-40128	0.000000	0
4644-40570	0.000000	0
4645-40731	0.000000	0
4700-10440	0.000000	0
4700-20618	0.000000	0
4701	0.000000	0
4701-10441	0.000000	0
4701-18372	0.000000	0
4701-20969	0.000000	0
4702-18342	0.000000	0
4702-20620	0.000000	0
4703-13933	0.000000	0
4703-13934	0.000000	0
4704-10976	0.000000	0
4705-20642	0.000000	0
4706-20646	0.000000	0
4706-22572	0.000000	0
4709-12977	0.000000	0
4709-15248	0.000000	0
4710-15244	0.000000	0
4711-18465	0.000000	0
4712-15247	0.000000	0
4713-15228	0.000000	0
4713-20682	0.000000	0
4714-15238	0.000000	0
4714-20667	0.000000	0
4715-18454	0.000000	0
4716-20683	0.000000	0
4716-21000	0.000000	0
4716-21003	0.000000	0
4719-40046	0.000000	0
4720-16187	0.000000	0
4721-14870	0.000000	0
4722-20381	0.000000	0
4722-24945	0.000000	0
4723-15108	0.000000	0
4900-20629	0.000000	0
4900-20633	0.000000	0
4901-10634	0.000000	0
4901-20643	0.000000	0
4902-23064	0.000000	0
4902-23065	0.000000	0
4903-23077	0.000000	0
4903-23078	0.000000	0
4904-13770	0.000000	0
4905-10523	0.000000	0
4906-18360	0.000000	0
4906-23072	0.000000	0
4909-18308	0.000000	0
4910-18348	0.000000	0
4910-20628	0.000000	0
4911-15209	0.000000	0
4912-29367	0.000000	0
4913-12819	0.000000	0
4913-29375	0.000000	0
4913-29380	0.000000	0
4914-18352	0.000000	0
4914-23293	0.000000	0
4915-20607	0.000000	0
4915-29370	0.000000	0
4916-18337	0.000000	0
4917-10983	0.000000	0
4917-15207	0.000000	0
4918-15218	0.000000	0
4918-23287	0.000000	0
4919	0.000000	0
4919-100190	0.000000	0
4919-100191	0.000000	0
4919-100417	0.000000	0
4919-15206	0.000000	0
4922-20833	0.000000	0
4922-23011	0.000000	0
4923-22822	0.000000	0
4924-23008	0.000000	0
4925-18248	0.000000	0
4925-23014	0.000000	0
4926-18256	0.000000	0
4927-22988	0.000000	0
4930-16210	0.000000	0
4931-20599	0.000000	0
4931-23737	0.000000	0
4932-18288	0.000000	0
4932-22996	0.000000	0
4933-20597	0.000000	0
4934-16217	0.000000	0
4934-23018	0.000000	0
4935-18287	0.000000	0
4935-20601	0.000000	0
4936-20859	0.000000	0
4936-20862	0.000000	0
4937-20893	0.000000	0
4937-20895	0.000000	0
4940-100126	0.000000	0
4940-100243	0.000000	0
4940-16207	0.000000	0
4940-16214	0.000000	0
4940-16215	0.000000	0
4941-23001	0.000000	0
4942-14173	0.000000	0
4943-16213	0.000000	0
4944-15087	0.000000	0
4945-18327	0.000000	0
4948-22814	0.000000	0
4949-23070	0.000000	0
4950-13010	0.000000	0
4951-18347	0.000000	0
4952-18354	0.000000	0
4952-18358	0.000000	0
4953-22532	0.000000	0
4954-10512	0.000000	0
4955-12996	0.000000	0
4956-18379	0.000000	0
4956-23054	0.000000	0
4957-15864	0.000000	0
4960-11054	0.000000	0
4961-13033	0.000000	0
4962-20838	0.000000	0
4963-16222	0.000000	0
4964-16218	0.000000	0
4965-16221	0.000000	0
4966-11053	0.000000	0
4967-29545	0.000000	0
4967-29547	0.000000	0
4968-13024	0.000000	0
4968-29548	0.000000	0
4968-29550	0.000000	0
4969-23020	0.000000	0
4970-18310	0.000000	0
4971-15691	0.000000	0
4974-10953	0.000000	0
4974-22535	0.000000	0
4975-12983	0.000000	0
4976-20613	0.000000	0
4976-20622	0.000000	0
4976-20623	0.000000	0
4977-22536	0.000000	0
4977-24470	0.000000	0
4978-18326	0.000000	0
4978-20616	0.000000	0
4979-18007	0.000000	0
4979-18314	0.000000	0
4979-25257	0.000000	0
4980-18297	0.000000	0
4981-15090	0.000000	0
4981-18006	0.000000	0
4982-12995	0.000000	0
4985-25725	0.000000	0
4986-16638	0.000000	0
5000-15835	0.000000	0
50007	0.000000	0
50007-50009	0.000000	0
50007-50010	0.000000	0
50007-52091	0.000000	0
50008-13789	0.000000	0
50008-50009	0.000000	0
50009-4300	0.000000	0
50009-50007	0.000000	0
50009-50008	0.000000	0
50009-50252	0.000000	0
5001-15836	0.000000	0
50010	0.000000	0
50010-23340	0.000000	0
50010-50007	0.000000	0
50010-50438	0.000000	0
50011	0.000000	0
50011-14477	0.000000	0
50011-51253	0.000000	0
50011-51620	0.000000	0
5002-18012	0.000000	0
5002-18031	0.000000	0
5005-15072	0.000000	0
5006-15846	0.000000	0
5006-18407	0.000000	0
50063-51258	0.000000	0
50063-51634	0.000000	0
5007-20673	0.000000	0
5007-20676	0.000000	0
50073	0.000000	0
50073-100302	0.000000	0
50073-100315	0.000000	0
50073-50075	0.000000	0
50073-51633	0.000000	0
50073-51966	0.000000	0
50074	0.000000	0
50074-50076	0.000000	0
50074-51630	0.000000	0
50074-51633	0.000000	0
50075-50073	0.000000	0
50075-51147	0.000000	0
50076-50074	0.000000	0
50076-50078	0.000000	0
50078-100337	0.000000	0
50078-100338	0.000000	0
50078-50076	0.000000	0
50078-52065	0.000000	0
5008-15841	0.000000	0
5008-18413	0.000000	0
5009-15848	0.000000	0
5010-20665	0.000000	0
5013-15805	0.000000	0
5014-15802	0.000000	0
5015-20663	0.000000	0
5015-23431	0.000000	0
50157	0.000000	0
50157-100086	0.000000	0
50157-51112	0.000000	0
50157-51634	0.000000	0
5016-15801	0.000000	0
5017-22529	0.000000	0
5018-24465	0.000000	0
5019-18405	0.000000	0
5020-18432	0.000000	0
5020-18444	0.000000	0
5021	0.000000	0
5021-18034	0.000000	0
5022-20658	0.000000	0
5023-20671	0.000000	0
50236-50250	0.000000	0
50236-50261	0.000000	0
50236-52105	0.000000	0
5024-20386	0.000000	0
5025-13051	0.000000	0
5025-20970	0.000000	0
50250	0.000000	0
50250-50236	0.000000	0
50250-51141	0.000000	0
50250-52073	0.000000	0
50250-52074	0.000000	0
50252	0.000000	0
50252-50009	0.000000	0
50252-50317	0.000000	0
50261-50236	0.000000	0
50261-50283	0.000000	0
50283-50261	0.000000	0
50283-51257	0.000000	0
50317-50252	0.000000	0
50317-52074	0.000000	0
50339	0.000000	0
50339-50413	0.000000	0
50339-52087	0.000000	0
50413	0.000000	0
50413-50339	0.000000	0
50413-51622	0.000000	0
50413-51626	0.000000	0
50413-51628	0.000000	0
50438-100337	0.000000	0
50438-4301	0.000000	0
50438-50010	0.000000	0
50438-52064	0.000000	0
50467-100069	0.000000	0
50467-4206	0.000000	0
50467-51620	0.000000	0
50467-51622	0.000000	0
51110-52086	0.000000	0
51112-50157	0.000000	0
51112-51141	0.000000	0
51141-4200	0.000000	0
51141-50250	0.000000	0
51141-51112	0.000000	0
51141-52105	0.000000	0
51147-100305	0.000000	0
51147-100335	0.000000	0
51147-4207	0.000000	0
51147-50075	0.000000	0
51253-23952	0.000000	0
51253-50011	0.000000	0
51253-51617	0.000000	0
51257	0.000000	0
51257-50283	0.000000	0
51258-50063	0.000000	0
51611-51612	0.000000	0
51612-51611	0.000000	0
51612-51613	0.000000	0
51613-4208	0.000000	0
51613-51612	0.000000	0
51613-51616	0.000000	0
51616-51613	0.000000	0
51616-51617	0.000000	0
51617-24691	0.000000	0
51617-51253	0.000000	0
51617-51616	0.000000	0
51620-50011	0.000000	0
51620-50467	0.000000	0
51622-50413	0.000000	0
51622-50467	0.000000	0
51623-51626	0.000000	0
51623-51627	0.000000	0
51626	0.000000	0
51626-4205	0.000000	0
51626-50413	0.000000	0
51626-51623	0.000000	0
51626-51630	0.000000	0
51627-14486	0.000000	0
51627-51623	0.000000	0
51628	0.000000	0
51628-100325	0.000000	0
51628-4201	0.000000	0
51628-50413	0.000000	0
51628-51629	0.000000	0
51628-52090	0.000000	0
51629-51628	0.000000	0
51629-51631	0.000000	0
51630-50074	0.000000	0
51630-51626	0.000000	0
51630-51632	0.000000	0
51631-100306	0.000000	0
51631-100326	0.000000	0
51631-51629	0.000000	0
51631-51632	0.000000	0
51632	0.000000	0
51632-100328	0.000000	0
51632-51630	0.000000	0
51632-51631	0.000000	0
51633	0.000000	0
51633-4207	0.000000	0
51633-50073	0.000000	0
51633-50074	0.000000	0
51634-50063	0.000000	0
51634-50157	0.000000	0
51966	0.000000	0
51966-100062	0.000000	0
51966-23331	0.000000	0
51966-50073	0.000000	0
52064-50438	0.000000	0
52064-52065	0.000000	0
52065-50078	0.000000	0
52065-52064	0.000000	0
52065-52066	0.000000	0
52066	0.000000	0
52066-52065	0.000000	0
52066-52067	0.000000	0
52067	0.000000	0
52067-52066	0.000000	0
52067-52068	0.000000	0
52068	0.000000	0
52068-52067	0.000000	0
52068-52069	0.000000	0
52069-52068	0.000000	0
52069-52070	0.000000	0
52070	0.000000	0
52070-52069	0.000000	0
52070-52071	0.000000	0
52071-52070	0.000000	0
52071-52091	0.000000	0
52072-52073	0.000000	0
52072-52092	0.000000	0
52073-50250	0.000000	0
52073-52072	0.000000	0
52074	0.000000	0
52074-50250	0.000000	0
52074-50317	0.000000	0
52086	0.000000	0
52086-51110	0.000000	0
52086-52087	0.000000	0
52086-52088	0.000000	0
52087-50339	0.000000	0
52087-52086	0.000000	0
52088-52086	0.000000	0
52088-52089	0.000000	0
52089-100079	0.000000	0
52089-52088	0.000000	0
52089-52090	0.000000	0
52090	0.000000	0
52090-100339	0.000000	0
52090-100341	0.000000	0
52090-51628	0.000000	0
52090-52089	0.000000	0
52091	0.000000	0
52091-50007	0.000000	0
52091-52071	0.000000	0
52091-52094	0.000000	0
52092-52072	0.000000	0
52092-52093	0.000000	0
52093-52092	0.000000	0
52093-52094	0.000000	0
52094-52091	0.000000	0
52094-52093	0.000000	0
52104-52105	0.000000	0
52105	0.000000	0
52105-50236	0.000000	0
52105-51141	0.000000	0
52105-52104	0.000000	0
9107-22498	0.000000	0
9108-17819	0.000000	0
9108-19054	0.000000	0
9109-22501	0.000000	0
9109-23826	0.000000	0
9110-14138	0.000000	0
9110-22504	0.000000	0
9111-22512	0.000000	0
9111-22802	0.000000	0
9112-11173	0.000000	0
9112-15512	0.000000	0
9113-22514	0.000000	0
9113-22808	0.000000	0
9114-22811	0.000000	0
9114-24703	0.000000	0
9115-13079	0.000000	0
9115-22521	0.000000	0
9116-13106	0.000000	0
9116-13992	0.000000	0
9117-22526	0.000000	0
9117-22527	0.000000	0
9118-18400	0.000000	0
9118-22528	0.000000	0
9119-22531	0.000000	0
9119-22815	0.000000	0
9120-18003	0.000000	0
9120-22817	0.000000	0
9121-22534	0.000000	0
9121-22818	0.000000	0
9122-22537	0.000000	0
9122-25109	0.000000	0
9122-25110	0.000000	0
9123-18278	0.000000	0
9123-22821	0.000000	0
9124-13217	0.000000	0
9124-22589	0.000000	0
9125-22588	0.000000	0
9126-11093	0.000000	0
9127-16555	0.000000	0
9128-22830	0.000000	0
9129-22582	0.000000	0
9130-15333	0.000000	0
9130-22829	0.000000	0
9131-18161	0.000000	0
9131-22580	0.000000	0
9132-10443	0.000000	0
9132-22576	0.000000	0
9133-11010	0.000000	0
9133-22827	0.000000	0
9134-22824	0.000000	0
9134-22826	0.000000	0
9135-13379	0.000000	0
9136-22593	0.000000	0
9136-22892	0.000000	0
9186-22857	0.000000	0
9186-25585	0.000000	0
9187-22853	0.000000	0
9188-12935	0.000000	0
9189-22844	0.000000	0
9190-25183	0.000000	0
9190-25184	0.000000	0
9191-22838	0.000000	0
9194-12954	0.000000	0
9194-23434	0.000000	0
9215-15390	0.000000	0
9362-40811	0.000000	0
9363-40812	0.000000	0
9364-40788	0.000000	0
9364-40848	0.000000	0
9365-40248	0.000000	0
9365-40851	0.000000	0
9366-40143	0.000000	0
9367-40793	0.000000	0
9367-40794	0.000000	0
9368-40119	0.000000	0
9368-40798	0.000000	0
9369-40759	0.000000	0
9369-40802	0.000000	0
9748-21480	0.000000	0
4701-18372	212461.000000	1
15927-11091	54961.000000	1
51630-51632	201661.000000	1
23940-25604	54961.000000	1
20372-18375	54961.000000	1
20709-18690	54961.000000	1
29393-29394	54961.000000	1
10997-10979	358261.000000	1
10972-22395	54961.000000	1
15830-3945	54961.000000	1
51627-14486	247561.000000	1
10968-12964	367261.000000	1
18382-25112	54961.000000	1
24688-24687	258361.000000	1
100403-100402	238561.000000	1
12986-11017	228661.000000	1
100403-100404	246661.000000	1
10272-10223	54961.000000	1
100252-100256	239461.000000	1
3902-10481	54961.000000	1
13009-13008	54961.000000	1
12981-11000	241261.000000	1
11128-11127	54961.000000	1
12939-29328	54961.000000	1
23017-18135	229561.000000	1
3909-18038	54961.000000	1
20368-20619	54961.000000	1
13079-18631	54961.000000	1
24689-4214	54961.000000	1
5015-20663	54961.000000	1
4053-14511	54961.000000	1
4424-10967	54961.000000	1
18397-14304	54961.000000	1
15363-4429	54961.000000	1
12880-11095	54961.000000	1
18434-18444	54961.000000	1
52073-50250	239461.000000	1
20698-20695	54961.000000	1
11492-18245	237661.000000	1
4018-15502	54961.000000	1
20698-20699	54961.000000	1
20679-18468	54961.000000	1
14307-13006	54961.000000	1
4053-14512	54961.000000	1
18508-15239	54961.000000	1
15813-23720	54961.000000	1
4033-20679	54961.000000	1
24954-11135	54961.000000	1
12827-12825	54961.000000	1
23709-14513	54961.000000	1
11118-14317	54961.000000	1
18434-18432	54961.000000	1
15204-15203	54961.000000	1
18399-18398	54961.000000	1
12977-18484	285361.000000	1
18399-18396	54961.000000	1
15795-11064	54961.000000	1
18670-3941	54961.000000	1
11062-13217	54961.000000	1
18434-18424	54961.000000	1
50250-52073	239461.000000	1
12921-15346	245761.000000	1
3966-11110	54961.000000	1
18520-18518	54961.000000	1
22528-22529	54961.000000	1
18476-18454	54961.000000	1
18792-20712	54961.000000	1
16553-16554	54961.000000	1
20362-23007	54961.000000	1
16553-16557	54961.000000	1
16553-16556	54961.000000	1
25540-14533	54961.000000	1
13766-18578	54961.000000	1
15798-15797	54961.000000	1
22526-13991	54961.000000	1
3968-21054	54961.000000	1
13933-4703	54961.000000	1
14304-18397	54961.000000	1
11208-15931	54961.000000	1
15814-12011	327661.000000	1
13048-20671	54961.000000	1
15236-18454	337561.000000	1
25539-25538	54961.000000	1
18687-21196	54961.000000	1
11083-11098	54961.000000	1
21114-18610	238561.000000	1
22532-22531	54961.000000	1
15364-11086	54961.000000	1
16552-25604	54961.000000	1
13992-9116	54961.000000	1
13048-20662	54961.000000	1
15332-15333	213361.000000	1
18452-11036	54961.000000	1
20642-20645	54961.000000	1
15250-15248	264661.000000	1
18292-14174	357361.000000	1
15494-4004	54961.000000	1
9126-11093	54961.000000	1
29303-3960	54961.000000	1
51147-100335	225061.000000	1
18011-22736	54961.000000	1
4009-18590	54961.000000	1
12882-12881	54961.000000	1
12996-18373	54961.000000	1
18655-16554	54961.000000	1
13994-13995	54961.000000	1
22355-22364	54961.000000	1
24953-18778	54961.000000	1
15930-13077	54961.000000	1
100330-100333	150361.000000	1
23747-29401	54961.000000	1
15201-16203	350161.000000	1
12011-12007	269161.000000	1
52091-52071	232261.000000	1
11111-12929	54961.000000	1
22366-25170	54961.000000	1
11111-12932	54961.000000	1
22577-16192	276361.000000	1
18497-14429	54961.000000	1
13991-22526	54961.000000	1
18481-15233	228661.000000	1
20692-18527	54961.000000	1
25439-25438	54961.000000	1
3926-24192	54961.000000	1
14317-18571	54961.000000	1
14198-13995	54961.000000	1
18801-12914	54961.000000	1
18481-15234	232261.000000	1
29389-29390	54961.000000	1
22840-22395	54961.000000	1
29389-29391	54961.000000	1
18339-18338	54961.000000	1
20716-18174	54961.000000	1
29300-29301	54961.000000	1
13194-25649	54961.000000	1
24068-24069	54961.000000	1
21225-20711	202561.000000	1
13766-11117	54961.000000	1
18571-18558	54961.000000	1
12936-22355	54961.000000	1
51147-100305	247561.000000	1
13108-15925	54961.000000	1
52091-52094	232261.000000	1
15929-15930	54961.000000	1
10979-13939	360961.000000	1
22392-22360	54961.000000	1
15925-13108	54961.000000	1
11126-14511	54961.000000	1
18345-20367	54961.000000	1
12827-15923	54961.000000	1
15824-15823	54961.000000	1
18345-20369	54961.000000	1
22838-9191	54961.000000	1
22372-23936	54961.000000	1
15802-5014	54961.000000	1
24681-15227	54961.000000	1
22372-23938	54961.000000	1
3907-23750	54961.000000	1
22574-22573	54961.000000	1
10480-11139	54961.000000	1
22835-3927	54961.000000	1
22574-22575	54961.000000	1
18038-13225	54961.000000	1
18038-3909	54961.000000	1
18778-21248	54961.000000	1
13083-18630	54961.000000	1
4917-15207	54961.000000	1
24175-13044	54961.000000	1
10929-23995	54961.000000	1
12948-29396	54961.000000	1
23749-21188	54961.000000	1
18462-20686	54961.000000	1
20696-23270	54961.000000	1
100295-18624	54961.000000	1
20705-25651	54961.000000	1
16549-3959	54961.000000	1
10440-100317	194461.000000	1
15833-15834	54961.000000	1
11132-11189	54961.000000	1
22355-12936	54961.000000	1
22355-12938	54961.000000	1
100303-100304	216061.000000	1
18505-12662	54961.000000	1
21194-21181	54961.000000	1
11055-20825	54961.000000	1
24464-24465	54961.000000	1
22367-29327	54961.000000	1
21269-20423	54961.000000	1
22579-18475	54961.000000	1
21269-20427	54961.000000	1
29402-15385	54961.000000	1
22355-12947	54961.000000	1
24072-24140	54961.000000	1
13045-15837	54961.000000	1
18593-4055	54961.000000	1
15500-15501	54961.000000	1
25537-18757	54961.000000	1
100414-23020	248461.000000	1
4037-18510	54961.000000	1
18165-21049	54961.000000	1
18575-16144	54961.000000	1
18015-18014	54961.000000	1
24040-15928	54961.000000	1
25257-4979	54961.000000	1
18548-11124	54961.000000	1
24683-24682	54961.000000	1
21054-29451	54961.000000	1
3964-15823	54961.000000	1
22579-18463	54961.000000	1
100169-15156	216961.000000	1
11105-18589	54961.000000	1
23932-22367	54961.000000	1
24224-10929	54961.000000	1
100330-100329	258361.000000	1
16567-16563	54961.000000	1
22532-4953	54961.000000	1
29461-29403	54961.000000	1
13059-10985	357361.000000	1
4953-22532	54961.000000	1
16567-16566	54961.000000	1
18399-20660	54961.000000	1
15228-4713	54961.000000	1
23996-11858	322261.000000	1
15255-15254	266461.000000	1
15483-11098	54961.000000	1
22812-4037	54961.000000	1
11098-4115	54961.000000	1
10395-18341	341161.000000	1
100314-10394	357361.000000	1
20714-21261	54961.000000	1
20395-18491	54961.000000	1
13057-18472	54961.000000	1
18010-18011	54961.000000	1
3966-23937	54961.000000	1
11128-18556	54961.000000	1
29400-29459	54961.000000	1
11018-14172	344761.000000	1
13079-11101	54961.000000	1
23717-16568	54961.000000	1
18436-15810	54961.000000	1
4132-11101	54961.000000	1
11100-22521	54961.000000	1
20700-20701	54961.000000	1
24224-13212	54961.000000	1
29461-3961	54961.000000	1
100409-100408	234961.000000	1
15492-15491	54961.000000	1
25110-25108	54961.000000	1
18558-18571	54961.000000	1
4402-18598	54961.000000	1
12997-18137	318661.000000	1
18436-15807	54961.000000	1
15926-13071	54961.000000	1
13134-17952	54961.000000	1
15071-23050	54961.000000	1
21248-21250	54961.000000	1
12938-10967	54961.000000	1
24072-24077	54961.000000	1
15374-15380	54961.000000	1
14511-15053	54961.000000	1
18620-18639	54961.000000	1
15333-15953	54961.000000	1
13934-13933	377161.000000	1
18477-15225	245761.000000	1
4404-15252	54961.000000	1
20872-18137	54961.000000	1
23950-22395	54961.000000	1
18676-18673	54961.000000	1
15488-14212	54961.000000	1
21151-18667	54961.000000	1
15358-10989	202561.000000	1
16185-16186	54961.000000	1
15492-18549	54961.000000	1
16185-16182	54961.000000	1
100313-100438	365461.000000	1
16490-16489	54961.000000	1
4052-21064	54961.000000	1
4101-24262	54961.000000	1
22736-18011	54961.000000	1
15372-29387	54961.000000	1
24077-24078	54961.000000	1
15379-15381	54961.000000	1
15091-18298	351961.000000	1
25185-13061	54961.000000	1
18765-22322	54961.000000	1
23067-18282	332161.000000	1
24007-22392	280861.000000	1
16490-16491	54961.000000	1
20677-13046	54961.000000	1
18171-3949	54961.000000	1
20381-4722	54961.000000	1
20397-20398	54961.000000	1
21049-18165	54961.000000	1
13108-4050	54961.000000	1
15248-10993	262861.000000	1
13078-13077	54961.000000	1
13078-13082	54961.000000	1
24006-11856	54961.000000	1
18294-18297	338461.000000	1
22819-22820	54961.000000	1
18669-4114	54961.000000	1
52073-52072	237661.000000	1
23996-15370	278161.000000	1
18558-18556	54961.000000	1
20705-20703	54961.000000	1
18165-23742	54961.000000	1
21243-21249	54961.000000	1
16201-16200	54961.000000	1
50250-50236	236761.000000	1
11055-11053	160261.000000	1
100415-100249	330361.000000	1
15240-11001	54961.000000	1
20842-20841	329461.000000	1
18600-14508	54961.000000	1
16191-11008	54961.000000	1
18010-18009	54961.000000	1
13106-18571	54961.000000	1
24262-11132	54961.000000	1
12976-18570	54961.000000	1
12943-4425	54961.000000	1
15800-15803	54961.000000	1
22363-15363	54961.000000	1
18385-18381	54961.000000	1
18782-11140	54961.000000	1
18452-18444	54961.000000	1
11140-18782	54961.000000	1
14574-18676	54961.000000	1
29302-23750	54961.000000	1
15241-15239	54961.000000	1
100062-51966	158461.000000	1
11084-16556	54961.000000	1
20393-13057	54961.000000	1
15231-18465	54961.000000	1
10979-10997	358261.000000	1
12964-22363	54961.000000	1
20676-15852	54961.000000	1
18452-18432	54961.000000	1
29302-23747	54961.000000	1
15811-11110	325861.000000	1
15245-11013	306961.000000	1
18009-16566	54961.000000	1
25112-18382	54961.000000	1
15856-15857	54961.000000	1
18556-16145	54961.000000	1
15500-15499	54961.000000	1
10550-15317	54961.000000	1
100302-50073	228661.000000	1
18174-20716	54961.000000	1
13990-20955	54961.000000	1
18493-13095	54961.000000	1
20401-23266	54961.000000	1
22838-22839	54961.000000	1
3965-13088	54961.000000	1
4114-18669	54961.000000	1
10979-10981	348361.000000	1
100250-18245	374461.000000	1
20401-23267	54961.000000	1
11151-11189	54961.000000	1
15857-15856	54961.000000	1
23749-23746	54961.000000	1
15240-18516	54961.000000	1
18792-21261	54961.000000	1
12958-18602	190861.000000	1
9134-22824	54961.000000	1
18773-15462	54961.000000	1
16568-22351	54961.000000	1
20665-18413	54961.000000	1
9134-22826	54961.000000	1
18266-18263	346561.000000	1
11105-11112	54961.000000	1
18400-20968	54961.000000	1
18624-100295	54961.000000	1
15924-15925	54961.000000	1
13047-11072	54961.000000	1
15851-15852	54961.000000	1
15500-18544	54961.000000	1
15241-15240	54961.000000	1
20372-20647	54961.000000	1
18773-15471	54961.000000	1
18261-18256	328561.000000	1
13077-15930	54961.000000	1
14467-14468	54961.000000	1
22368-23993	375361.000000	1
16491-10923	54961.000000	1
15852-15853	54961.000000	1
18485-18486	54961.000000	1
18038-12881	54961.000000	1
15852-15851	54961.000000	1
22526-14319	54961.000000	1
4113-18674	54961.000000	1
3936-15831	54961.000000	1
14468-14467	54961.000000	1
5008-15841	54961.000000	1
11079-18438	54961.000000	1
11127-4035	54961.000000	1
15338-4407	54961.000000	1
16206-16204	335761.000000	1
16206-16207	340261.000000	1
10395-10394	336661.000000	1
15840-18413	54961.000000	1
18172-29300	54961.000000	1
15346-15345	365461.000000	1
18792-4432	54961.000000	1
15191-15306	54961.000000	1
10523-4905	54961.000000	1
11121-10208	54961.000000	1
24680-10515	355561.000000	1
15224-16357	246661.000000	1
12995-4982	54961.000000	1
25112-18379	54961.000000	1
18499-18501	54961.000000	1
18413-15840	54961.000000	1
20712-18790	54961.000000	1
20712-18792	54961.000000	1
23707-4040	54961.000000	1
4012-13099	54961.000000	1
18536-20691	54961.000000	1
10981-20646	54961.000000	1
100075-100074	238561.000000	1
4979-18007	54961.000000	1
12948-18725	54961.000000	1
12948-18724	54961.000000	1
18778-11095	54961.000000	1
100339-52090	234061.000000	1
22833-22834	54961.000000	1
15806-15807	54961.000000	1
16357-16356	259261.000000	1
21225-100332	178261.000000	1
11102-21054	54961.000000	1
12247-40745	124261.000000	1
4057-20694	54961.000000	1
11121-13109	54961.000000	1
18491-20395	54961.000000	1
22828-22827	54961.000000	1
12943-23989	54961.000000	1
12881-12927	54961.000000	1
9118-18400	54961.000000	1
20671-5023	54961.000000	1
23950-12915	54961.000000	1
10273-13009	54961.000000	1
18648-3946	54961.000000	1
10929-23264	54961.000000	1
14512-13097	54961.000000	1
18289-18292	345661.000000	1
20970-5025	54961.000000	1
20980-20978	54961.000000	1
4056-16564	54961.000000	1
15381-29319	54961.000000	1
14307-24463	54961.000000	1
16207-16206	340261.000000	1
15234-10993	262861.000000	1
18137-12997	318661.000000	1
15334-4406	54961.000000	1
13079-15486	54961.000000	1
23995-23942	54961.000000	1
11001-15240	54961.000000	1
18365-11003	54961.000000	1
12011-15814	327661.000000	1
23989-12938	54961.000000	1
22364-4426	54961.000000	1
13120-18501	54961.000000	1
21188-13100	54961.000000	1
18509-12977	54961.000000	1
18673-22588	54961.000000	1
11129-18510	54961.000000	1
29389-29402	54961.000000	1
13082-13078	54961.000000	1
100341-100402	245761.000000	1
23993-15823	54961.000000	1
23993-15821	54961.000000	1
12937-12939	54961.000000	1
15841-5008	54961.000000	1
11189-11132	54961.000000	1
15373-15376	54961.000000	1
13217-9124	54961.000000	1
52090-100341	242161.000000	1
20968-18403	54961.000000	1
18724-12946	54961.000000	1
18583-13107	54961.000000	1
11095-12880	54961.000000	1
18468-20679	54961.000000	1
20661-20660	54961.000000	1
15251-12967	209761.000000	1
